,area,n_soceco,per_x_hog,educ,afil_sisprev,sprev_salud,activ
103311,1,2,3,4,1,0,1
103312,0,0,2,4,0,0,1
103313,1,0,5,2,1,0,1
103314,0,0,2,5,1,0,1
103315,1,3,4,2,1,0,1
103316,1,2,5,5,1,0,1
103317,1,0,3,8,0,0,2
103318,1,0,6,2,0,3,0
103319,0,0,8,10,1,0,1
103320,0,1,3,10,1,0,1
103321,1,0,6,1,1,0,1
103322,1,3,5,5,0,0,1
103323,1,2,5,5,1,0,0
103324,0,1,3,0,0,0,0
103325,1,3,3,9,1,1,1
103326,1,1,2,2,1,1,1
103327,1,2,3,10,0,0,0
103328,0,3,2,4,1,0,0
103329,0,5,4,8,0,0,1
103330,1,3,3,2,1,0,2
103331,1,2,4,8,0,0,1
103332,0,0,2,0,1,0,1
103333,1,2,5,8,1,0,1
103334,1,3,4,2,0,0,0
103335,1,3,2,2,0,0,0
103336,1,2,4,8,0,0,1
103337,1,2,4,4,1,0,0
103338,1,2,4,2,1,0,1
103339,1,2,8,8,1,0,1
103340,0,0,3,2,0,0,0
103341,1,5,2,5,0,0,1
103342,1,3,4,4,1,0,1
103343,0,0,3,2,0,0,1
103344,0,0,8,2,1,0,2
103345,1,2,4,1,1,0,0
103346,0,0,3,2,1,0,0
103347,1,2,1,2,1,0,1
103348,1,3,3,4,1,0,1
103349,1,2,5,2,1,0,2
103350,1,1,1,8,1,0,1
103351,1,5,3,9,1,2,0
103352,1,1,1,2,1,0,1
103353,1,2,2,1,1,0,1
103354,1,2,4,8,1,0,1
103355,1,3,3,4,1,0,1
103356,1,2,2,0,0,0,0
103357,1,4,2,9,0,0,1
103358,1,2,6,5,0,0,1
103359,1,0,4,2,1,0,1
103360,0,0,3,8,1,0,0
103361,1,2,7,9,0,0,1
103362,1,2,3,5,0,0,0
103363,1,0,2,3,0,1,1
103364,0,0,4,2,1,1,0
103365,1,5,5,9,1,0,1
103366,1,0,2,6,1,0,1
103367,1,3,3,2,1,0,1
103368,1,2,3,8,1,1,1
103369,0,1,3,9,1,1,1
103370,1,4,2,10,0,0,1
103371,0,0,3,2,1,0,0
103372,1,2,3,3,0,0,0
103373,1,3,4,1,1,0,2
103374,1,3,4,4,0,0,1
103375,1,1,2,7,1,0,0
103376,1,4,1,12,1,1,1
103377,1,5,1,1,0,0,0
103378,1,2,5,10,1,1,0
103379,1,4,5,9,1,1,1
103380,1,5,1,9,1,1,1
103381,1,3,3,2,1,3,0
103382,1,4,4,9,1,0,1
103383,0,5,5,7,1,0,1
103384,1,4,2,7,1,0,1
103385,1,0,2,5,0,0,0
103386,1,2,5,10,1,1,1
103387,0,1,4,0,1,0,1
103388,1,3,6,4,1,0,0
103389,1,3,4,2,0,0,1
103390,1,2,5,4,0,0,0
103391,1,3,2,0,1,0,1
103392,0,3,3,4,0,0,0
103393,1,0,3,2,1,0,1
103394,1,4,1,1,1,1,1
103395,1,3,4,2,1,0,1
103396,0,0,4,5,0,0,0
103397,1,3,5,10,1,0,0
103398,0,0,4,0,1,0,0
103399,1,4,4,10,1,0,0
103400,1,2,2,1,0,0,0
103401,1,2,3,8,0,0,0
103402,1,3,2,0,1,0,0
103403,1,0,3,5,0,0,1
103404,1,4,3,10,1,0,1
103405,1,0,2,0,0,0,0
103406,1,4,4,11,1,1,1
103407,1,5,5,9,0,0,1
103408,1,0,3,10,1,0,1
103409,0,0,2,5,1,0,1
103410,1,3,3,10,1,0,0
103411,1,3,3,4,1,0,0
103412,1,5,1,9,1,0,1
103413,1,2,4,10,1,0,1
103414,1,2,4,6,0,0,1
103415,0,0,4,0,1,0,1
103416,1,3,4,2,1,0,1
103417,1,2,6,4,1,0,0
103418,1,2,2,7,1,1,1
103419,1,0,6,2,0,0,0
103420,0,3,3,8,0,0,1
103421,1,4,2,10,0,0,0
103422,1,2,8,5,1,0,1
103423,1,3,2,1,1,0,1
103424,1,5,3,0,2,0,0
103425,1,0,2,4,0,0,0
103426,1,0,5,10,1,0,0
103427,1,3,3,5,1,0,0
103428,0,0,6,6,0,0,0
103429,0,3,3,4,0,0,1
103430,1,2,2,8,1,0,1
103431,1,5,3,1,0,0,1
103432,1,4,1,4,1,0,0
103433,0,3,5,5,1,0,0
103434,1,0,2,2,1,0,1
103435,1,4,3,8,1,0,1
103436,1,2,3,2,1,0,1
103437,1,2,4,10,0,0,0
103438,1,0,2,9,1,1,1
103439,1,2,3,9,1,0,1
103440,1,4,6,2,1,0,1
103441,1,3,2,4,1,0,0
103442,1,2,3,2,1,0,0
103443,1,0,2,4,1,0,0
103444,1,0,4,2,1,0,1
103445,0,0,4,2,1,0,1
103446,1,2,2,5,1,0,0
103447,0,0,3,4,0,0,1
103448,1,0,4,1,0,0,0
103449,1,1,2,0,1,0,0
103450,0,3,5,5,1,0,1
103451,1,2,5,9,1,1,1
103452,1,3,5,1,1,0,1
103453,1,5,5,4,1,0,0
103454,1,4,1,1,1,1,1
103455,1,3,3,5,1,0,1
103456,1,1,3,2,1,0,0
103457,1,4,2,10,1,0,2
103458,1,3,3,2,1,0,0
103459,1,3,5,6,1,0,0
103460,1,0,2,0,1,0,0
103461,1,0,3,2,0,3,0
103462,1,2,5,2,1,0,1
103463,1,3,5,7,1,0,1
103464,1,2,3,9,1,0,1
103465,0,0,1,5,0,0,1
103466,1,3,2,4,1,0,0
103467,1,3,5,8,0,0,1
103468,1,4,1,9,1,0,1
103469,1,2,6,10,1,4,0
103470,1,0,6,1,1,0,1
103471,1,2,3,2,0,0,1
103472,1,1,4,2,0,0,1
103473,1,2,2,5,0,0,1
103474,1,0,4,0,1,0,0
103475,1,0,5,10,1,0,0
103476,1,2,2,8,0,0,2
103477,1,4,2,6,1,0,2
103478,1,0,4,4,1,0,1
103479,1,4,7,8,0,0,1
103480,1,3,3,2,5,2,1
103481,0,0,4,2,1,0,1
103482,0,0,2,2,1,0,1
103483,1,2,5,5,0,0,0
103484,0,5,2,2,0,0,2
103485,1,2,3,0,1,0,1
103486,1,2,2,8,4,0,0
103487,1,3,3,2,1,0,0
103488,0,0,5,2,1,0,1
103489,1,2,3,4,0,0,1
103490,0,3,4,0,1,0,1
103491,1,1,3,6,0,0,0
103492,0,0,5,5,1,0,1
103493,1,0,4,0,0,0,0
103494,1,2,4,1,1,0,1
103495,1,1,5,2,1,0,0
103496,1,2,2,2,0,0,0
103497,1,2,1,0,0,0,1
103498,1,3,4,0,1,0,1
103499,1,4,4,9,0,0,1
103500,1,0,3,8,3,2,1
103501,1,5,3,4,1,0,1
103502,1,4,2,1,1,1,1
103503,1,0,4,6,1,0,1
103504,1,5,4,6,1,0,0
103505,0,0,1,0,1,0,1
103506,1,5,4,8,1,0,1
103507,1,3,3,5,0,0,0
103508,1,0,2,4,0,0,0
103509,0,0,4,5,0,0,0
103510,1,5,4,4,1,0,0
103511,0,0,4,5,1,0,1
103512,0,5,3,0,0,0,0
103513,1,3,6,4,0,0,1
103514,1,2,3,2,1,0,1
103515,0,1,8,3,1,0,1
103516,1,2,5,2,1,0,0
103517,1,0,4,0,1,0,1
103518,1,0,2,4,1,0,1
103519,1,3,2,6,1,1,1
103520,1,0,4,4,1,0,0
103521,1,3,3,2,2,0,1
103522,1,4,2,2,1,1,1
103523,0,0,2,0,1,0,1
103524,1,2,2,10,0,0,0
103525,1,1,4,8,1,0,1
103526,1,1,2,2,1,0,1
103527,1,4,4,1,1,1,1
103528,1,2,5,9,1,1,0
103529,1,5,5,10,0,0,0
103530,1,2,1,2,0,2,0
103531,1,3,2,4,1,0,1
103532,1,0,2,5,1,0,1
103533,1,2,4,4,0,0,0
103534,0,1,7,8,1,0,1
103535,0,3,2,4,2,0,0
103536,1,5,2,2,0,0,1
103537,1,2,6,9,1,1,1
103538,1,2,3,5,1,0,1
103539,1,0,3,7,1,0,0
103540,1,2,4,8,0,0,1
103541,1,5,2,5,1,0,0
103542,0,3,3,10,1,0,1
103543,1,2,3,9,1,0,1
103544,1,2,3,4,1,0,1
103545,1,4,3,10,1,0,0
103546,1,0,4,8,1,0,1
103547,1,1,4,2,1,1,1
103548,1,0,4,2,1,0,0
103549,1,0,5,1,1,0,1
103550,1,2,3,2,1,0,1
103551,0,3,1,0,0,0,0
103552,1,5,3,5,1,0,0
103553,1,2,5,2,1,0,1
103554,1,0,3,0,1,0,0
103555,1,2,4,9,1,0,1
103556,1,2,4,2,1,0,1
103557,1,5,3,8,0,0,2
103558,1,0,3,0,1,0,0
103559,1,0,6,2,1,0,1
103560,1,0,4,10,1,0,1
103561,1,2,2,0,0,0,0
103562,1,4,2,2,1,0,1
103563,0,0,4,3,1,0,1
103564,0,0,1,7,1,0,1
103565,0,0,3,2,1,0,1
103566,1,0,2,1,1,0,1
103567,1,3,1,2,1,0,1
103568,0,0,4,4,1,0,0
103569,1,3,1,0,0,0,0
103570,1,3,4,4,1,0,0
103571,1,0,6,2,0,0,1
103572,1,2,3,2,1,1,0
103573,1,3,1,5,1,0,0
103574,1,0,6,5,0,0,0
103575,1,3,4,4,1,0,0
103576,1,1,5,2,1,0,1
103577,0,0,4,2,1,0,1
103578,1,0,3,2,1,0,1
103579,1,2,2,9,0,0,1
103580,0,0,2,10,0,0,0
103581,1,1,2,4,0,0,0
103582,1,0,1,4,0,0,1
103583,1,2,5,1,1,0,1
103584,0,1,2,2,0,0,1
103585,1,3,4,0,0,0,1
103586,1,4,3,6,1,0,0
103587,0,0,3,1,1,0,1
103588,1,5,3,4,1,0,1
103589,1,4,4,1,1,0,1
103590,0,0,2,4,1,0,0
103591,1,3,11,10,1,0,0
103592,1,0,3,2,1,0,1
103593,0,5,4,8,1,0,1
103594,1,3,6,0,0,0,1
103595,1,0,4,0,1,0,1
103596,1,2,4,5,1,0,0
103597,1,1,3,0,1,0,1
103598,1,1,5,0,0,0,0
103599,1,2,2,2,1,0,0
103600,0,3,4,2,0,0,1
103601,1,2,4,1,1,0,1
103602,1,1,2,2,1,0,1
103603,0,3,7,1,0,2,0
103604,1,2,2,4,1,2,0
103605,1,2,2,9,1,0,1
103606,1,3,3,5,1,0,0
103607,1,0,2,7,1,0,1
103608,1,3,4,2,1,0,1
103609,1,0,2,4,0,0,0
103610,1,0,4,5,1,0,1
103611,1,3,10,0,1,0,0
103612,1,5,6,4,0,0,1
103613,1,2,5,9,1,0,1
103614,1,0,4,8,1,0,1
103615,1,0,2,10,1,0,0
103616,1,2,5,4,1,0,0
103617,1,4,2,10,1,0,0
103618,1,1,5,9,1,0,1
103619,0,0,4,9,1,0,2
103620,0,0,3,0,0,0,0
103621,1,0,3,2,1,3,1
103622,0,0,2,3,1,0,0
103623,1,0,5,8,0,0,1
103624,0,0,3,8,1,0,1
103625,1,0,2,2,1,0,0
103626,0,0,5,4,1,0,0
103627,1,0,7,0,0,0,0
103628,0,0,4,2,0,0,0
103629,0,0,4,2,1,0,0
103630,0,0,7,0,0,0,1
103631,1,4,2,1,1,0,1
103632,0,2,2,9,1,0,1
103633,1,5,2,4,0,0,0
103634,1,3,4,2,1,0,0
103635,1,3,3,6,1,0,1
103636,1,5,3,0,0,0,1
103637,1,5,5,0,1,0,1
103638,0,3,3,0,1,0,1
103639,0,3,3,3,1,0,0
103640,1,3,4,5,2,0,0
103641,1,3,3,5,1,0,1
103642,0,0,3,5,1,0,1
103643,0,0,7,1,0,0,2
103644,0,3,2,5,0,0,0
103645,1,2,1,3,1,0,0
103646,1,4,2,9,1,1,1
103647,0,0,1,0,0,0,0
103648,1,4,5,2,0,0,0
103649,1,2,4,2,1,0,0
103650,1,1,6,0,0,0,0
103651,1,3,5,2,1,0,2
103652,1,0,4,1,1,0,1
103653,1,5,4,8,1,0,1
103654,1,2,5,1,1,0,1
103655,0,5,5,0,0,0,0
103656,1,0,3,1,1,0,1
103657,1,3,4,1,1,0,1
103658,1,2,4,2,0,0,1
103659,1,4,2,10,1,1,1
103660,1,4,2,9,1,1,1
103661,1,1,4,0,0,0,0
103662,1,3,3,2,1,0,0
103663,1,4,2,10,1,1,1
103664,1,3,3,3,1,0,0
103665,1,4,4,9,1,0,1
103666,0,0,2,6,0,2,0
103667,1,3,5,10,1,0,0
103668,1,4,4,2,1,1,1
103669,1,2,2,1,1,0,1
103670,1,4,4,1,0,0,2
103671,0,0,3,2,0,0,0
103672,1,2,2,1,1,0,1
103673,0,3,1,2,1,0,1
103674,1,0,4,2,0,0,1
103675,1,0,3,2,1,0,0
103676,1,1,2,4,1,0,0
103677,1,1,3,9,1,1,1
103678,1,3,5,4,0,0,0
103679,1,1,1,0,1,0,1
103680,0,1,1,2,1,0,1
103681,1,3,3,2,1,0,1
103682,1,1,2,5,1,0,1
103683,0,0,3,0,1,0,0
103684,1,4,3,4,1,1,0
103685,1,3,3,0,1,3,1
103686,1,2,2,2,1,3,2
103687,0,0,2,0,0,0,0
103688,1,0,5,6,1,0,0
103689,1,2,2,4,0,0,0
103690,1,0,2,2,0,0,0
103691,1,3,3,10,1,0,0
103692,0,0,2,4,0,0,0
103693,0,1,4,7,1,0,2
103694,1,1,1,2,0,0,2
103695,1,3,2,4,0,0,0
103696,1,5,5,5,1,0,0
103697,0,2,6,4,1,0,1
103698,0,0,3,9,1,0,1
103699,1,2,4,8,1,0,1
103700,1,3,2,5,1,0,0
103701,1,2,7,2,0,0,1
103702,1,2,3,0,1,0,1
103703,1,0,3,2,1,0,1
103704,1,0,1,0,0,0,0
103705,0,0,2,5,1,3,0
103706,1,4,3,9,1,1,1
103707,1,5,6,10,1,0,1
103708,1,0,2,4,0,0,0
103709,1,0,5,2,1,0,1
103710,0,0,6,7,1,0,1
103711,1,5,2,9,1,0,1
103712,1,5,3,4,1,0,0
103713,1,0,5,9,1,0,0
103714,1,2,3,9,1,1,0
103715,1,3,5,1,1,0,0
103716,1,0,2,2,0,0,1
103717,0,3,4,3,0,0,0
103718,1,2,5,1,1,0,1
103719,1,3,3,4,0,0,1
103720,1,0,4,2,1,0,0
103721,1,0,5,10,1,1,0
103722,1,5,3,7,1,0,0
103723,1,2,2,0,1,0,0
103724,1,4,2,1,1,1,1
103725,1,1,3,1,0,1,0
103726,1,3,7,2,1,0,0
103727,0,0,5,5,1,0,0
103728,0,0,4,2,1,0,1
103729,1,3,4,2,1,0,1
103730,1,3,3,2,0,0,0
103731,1,2,2,2,1,0,1
103732,0,0,2,0,1,0,0
103733,1,2,5,1,1,0,1
103734,0,0,3,3,1,0,0
103735,1,3,2,0,1,0,2
103736,1,0,2,0,0,0,0
103737,1,3,3,3,1,0,0
103738,0,0,2,0,1,0,0
103739,1,3,4,10,1,0,0
103740,0,0,2,0,0,0,0
103741,1,3,3,0,1,0,1
103742,0,0,2,0,1,0,0
103743,1,2,2,2,1,0,0
103744,1,5,1,5,1,0,0
103745,0,0,3,8,1,0,1
103746,1,0,4,2,0,0,0
103747,1,2,4,6,1,0,0
103748,1,3,3,0,1,0,0
103749,1,3,6,5,1,0,1
103750,0,0,2,2,1,0,0
103751,1,0,5,1,1,0,1
103752,1,5,3,4,1,0,0
103753,1,0,6,2,1,0,1
103754,0,1,3,2,1,0,1
103755,1,0,4,1,1,0,1
103756,1,4,6,4,1,0,0
103757,1,0,2,2,1,0,1
103758,1,3,3,2,1,0,1
103759,0,0,4,0,1,0,0
103760,1,2,6,10,1,0,2
103761,1,5,3,2,1,0,0
103762,1,5,3,8,1,0,1
103763,1,2,8,8,1,0,1
103764,1,2,2,2,1,0,1
103765,1,2,3,5,0,0,1
103766,1,2,3,8,0,1,0
103767,1,0,6,4,1,0,2
103768,1,4,5,1,1,0,0
103769,1,2,2,2,1,0,1
103770,1,4,4,8,1,0,1
103771,1,3,3,9,1,0,1
103772,1,3,1,0,1,3,1
103773,1,0,2,5,0,1,1
103774,1,2,10,8,1,0,1
103775,1,2,2,2,0,0,0
103776,1,4,3,1,1,0,1
103777,1,2,6,2,1,0,2
103778,0,0,3,5,1,0,0
103779,0,0,3,3,0,0,0
103780,1,2,3,9,1,0,1
103781,1,1,2,2,1,1,1
103782,1,2,2,8,1,0,1
103783,0,0,3,3,1,0,0
103784,0,3,3,4,1,0,1
103785,1,3,3,4,1,0,1
103786,1,2,3,10,1,0,0
103787,1,2,5,9,0,0,0
103788,1,2,2,8,0,0,2
103789,1,2,2,8,0,0,0
103790,1,2,1,8,0,0,0
103791,1,0,2,0,1,0,1
103792,1,2,5,4,1,0,0
103793,1,2,2,9,0,0,1
103794,1,0,5,0,0,0,0
103795,0,0,4,5,1,0,1
103796,0,0,4,2,0,0,1
103797,0,3,2,0,1,0,0
103798,1,0,3,0,0,0,0
103799,1,0,2,2,0,0,1
103800,1,4,5,10,1,1,0
103801,1,2,4,4,1,1,0
103802,1,5,2,8,1,0,1
103803,1,1,4,9,0,0,1
103804,1,2,4,8,1,0,1
103805,1,5,2,4,1,0,0
103806,1,2,5,1,1,1,0
103807,1,2,2,5,1,0,0
103808,1,5,2,1,1,1,1
103809,1,0,2,0,0,0,0
103810,1,5,8,9,1,0,1
103811,0,3,3,4,1,0,2
103812,1,3,2,2,0,0,0
103813,1,1,2,8,0,0,1
103814,1,2,2,2,1,0,1
103815,1,2,4,8,1,0,1
103816,0,0,2,3,0,0,0
103817,0,0,1,2,0,0,0
103818,0,0,2,8,0,0,0
103819,1,2,4,0,0,0,0
103820,0,3,9,8,0,0,0
103821,1,0,2,5,1,0,0
103822,1,3,5,4,1,0,1
103823,1,1,2,4,0,0,0
103824,1,5,7,5,1,0,0
103825,1,4,2,10,1,0,1
103826,1,3,1,0,0,0,0
103827,0,0,4,9,0,0,2
103828,1,1,3,1,1,0,1
103829,1,0,4,8,1,1,1
103830,1,1,3,6,1,0,1
103831,0,0,2,0,1,0,0
103832,1,2,4,5,0,0,0
103833,1,5,4,8,1,0,1
103834,1,4,3,9,1,1,1
103835,0,5,2,0,1,0,1
103836,1,2,7,1,1,0,1
103837,1,4,2,9,1,0,1
103838,1,3,4,8,0,0,1
103839,1,2,3,1,1,0,1
103840,1,2,4,9,1,0,1
103841,0,0,2,1,1,0,2
103842,1,4,2,2,1,0,1
103843,1,3,5,8,0,0,2
103844,1,2,6,4,0,0,2
103845,1,3,4,8,1,0,1
103846,1,2,1,2,1,0,1
103847,1,3,6,2,1,0,1
103848,1,0,4,1,1,0,1
103849,0,0,2,0,0,0,0
103850,1,0,8,2,1,0,1
103851,1,0,4,5,0,0,0
103852,1,3,5,0,0,0,0
103853,1,5,1,9,0,1,1
103854,1,5,6,4,1,0,0
103855,1,3,5,0,1,0,0
103856,1,2,7,10,1,0,1
103857,1,0,4,2,1,0,2
103858,1,0,2,2,1,0,1
103859,1,0,3,4,1,0,2
103860,1,0,2,1,1,0,1
103861,1,1,3,1,1,0,1
103862,0,3,4,5,1,0,0
103863,1,1,1,4,2,0,0
103864,1,1,2,3,1,0,1
103865,1,1,1,3,0,0,1
103866,1,2,2,4,1,3,1
103867,0,3,2,5,1,0,0
103868,1,0,4,5,1,0,0
103869,1,4,3,7,1,0,0
103870,1,0,7,4,1,0,1
103871,0,3,3,0,1,0,0
103872,1,3,7,0,1,0,1
103873,0,1,3,8,1,0,1
103874,1,0,5,1,1,1,1
103875,1,0,3,10,1,0,0
103876,1,4,2,1,1,1,1
103877,1,3,5,9,1,1,1
103878,0,0,2,4,0,0,1
103879,1,1,4,4,1,0,0
103880,1,3,2,10,1,0,0
103881,1,2,5,2,1,0,1
103882,1,3,3,9,1,0,1
103883,1,2,2,10,0,0,0
103884,1,2,3,2,1,0,0
103885,1,2,4,7,1,0,0
103886,1,1,3,5,1,0,1
103887,1,0,2,10,0,0,0
103888,1,3,6,2,1,0,1
103889,1,5,4,11,1,1,1
103890,1,0,2,0,1,0,0
103891,0,0,4,0,0,0,0
103892,1,3,3,10,1,0,1
103893,0,3,5,7,1,0,1
103894,1,5,4,4,0,0,1
103895,1,5,5,4,1,0,0
103896,1,2,4,8,0,0,2
103897,1,3,3,6,0,0,2
103898,1,3,6,5,1,0,0
103899,0,1,3,9,1,0,1
103900,1,4,2,9,1,1,1
103901,1,1,1,2,1,0,1
103902,1,2,1,4,0,0,1
103903,0,3,2,2,0,0,0
103904,1,5,5,10,1,1,0
103905,0,1,6,5,1,0,1
103906,1,5,4,6,1,0,1
103907,0,1,4,10,1,0,0
103908,0,0,3,5,1,0,1
103909,1,1,4,2,1,0,0
103910,1,4,3,9,1,1,1
103911,0,0,1,3,1,0,1
103912,1,0,4,2,0,0,1
103913,1,2,2,8,1,0,1
103914,1,0,3,0,1,0,0
103915,1,2,2,10,1,0,0
103916,1,3,3,7,1,0,1
103917,1,3,3,8,1,0,0
103918,1,3,6,8,0,0,0
103919,1,0,5,0,1,0,0
103920,1,0,2,8,1,0,1
103921,0,1,3,2,1,0,1
103922,1,2,5,2,1,4,1
103923,1,1,3,2,1,0,0
103924,1,3,2,2,0,0,0
103925,0,0,4,8,1,0,0
103926,0,3,3,7,1,0,1
103927,0,3,3,0,1,0,0
103928,1,3,3,4,1,0,1
103929,1,3,4,6,1,1,0
103930,1,3,2,1,1,3,1
103931,0,0,2,5,0,0,0
103932,1,4,5,9,0,1,0
103933,0,1,3,10,1,1,0
103934,1,3,4,9,1,0,1
103935,1,3,4,12,1,0,1
103936,1,0,6,10,1,0,0
103937,1,0,4,4,0,0,0
103938,1,4,4,9,1,0,1
103939,1,3,2,7,1,0,2
103940,0,3,3,2,0,0,0
103941,1,2,6,7,1,3,0
103942,1,2,3,9,1,4,1
103943,1,3,4,6,1,0,0
103944,1,3,3,8,0,0,1
103945,1,0,1,2,0,0,0
103946,1,2,4,2,1,0,1
103947,1,0,4,10,1,0,1
103948,1,2,3,9,1,0,0
103949,0,0,2,3,1,0,1
103950,0,1,4,0,1,0,0
103951,1,2,4,8,1,0,1
103952,1,5,2,2,0,0,1
103953,0,0,2,0,1,0,0
103954,1,3,2,4,1,0,0
103955,0,0,1,2,1,0,1
103956,1,1,2,9,1,0,1
103957,1,3,3,10,1,0,1
103958,1,3,3,2,1,0,1
103959,1,4,3,11,1,1,1
103960,1,1,2,5,1,0,1
103961,1,0,1,0,1,0,1
103962,1,2,3,2,1,0,1
103963,1,3,2,4,0,0,0
103964,0,0,3,0,1,0,0
103965,0,3,2,5,1,0,0
103966,0,1,3,5,1,0,0
103967,1,4,2,9,1,0,1
103968,1,0,2,10,1,0,0
103969,1,3,2,8,1,0,1
103970,0,0,5,3,1,0,0
103971,1,1,3,4,0,0,1
103972,1,0,4,2,1,0,1
103973,1,4,2,11,1,1,1
103974,1,0,5,10,1,1,0
103975,1,3,4,2,1,0,0
103976,1,3,1,2,0,0,0
103977,1,3,5,5,1,0,2
103978,1,3,4,2,1,0,1
103979,1,2,4,9,1,0,1
103980,0,3,2,5,0,0,0
103981,1,3,6,4,1,0,0
103982,0,3,6,6,0,0,1
103983,1,2,3,11,1,0,2
103984,1,3,6,2,1,0,2
103985,1,1,3,8,1,0,0
103986,1,2,3,9,1,0,1
103987,1,2,5,1,1,0,1
103988,1,0,2,2,1,0,1
103989,1,2,5,7,1,0,0
103990,0,3,4,5,1,0,1
103991,1,1,3,5,2,0,0
103992,1,1,3,2,1,0,1
103993,1,2,3,2,1,0,0
103994,0,3,4,9,1,0,1
103995,1,4,2,11,0,0,2
103996,1,5,3,9,1,1,1
103997,0,0,5,2,1,0,1
103998,1,2,1,0,0,0,0
103999,1,1,6,0,0,0,0
104000,1,0,4,8,1,0,1
104001,0,0,3,5,1,0,1
104002,1,1,3,9,1,0,1
104003,1,2,2,10,1,0,0
104004,1,2,5,8,1,0,1
104005,1,3,3,10,1,0,0
104006,1,2,4,2,1,0,1
104007,1,1,2,8,1,1,1
104008,1,4,3,2,1,1,0
104009,1,5,2,5,0,0,1
104010,1,3,6,5,1,0,1
104011,1,0,3,2,1,0,1
104012,1,4,1,9,1,0,0
104013,1,3,4,8,1,0,1
104014,1,3,2,1,0,0,0
104015,1,0,3,4,1,0,1
104016,1,3,7,5,1,0,0
104017,0,1,5,9,1,0,1
104018,0,0,2,5,0,0,1
104019,0,0,3,2,0,0,1
104020,1,4,4,10,1,1,1
104021,0,0,4,5,1,0,1
104022,1,2,2,9,1,0,1
104023,1,0,4,6,0,0,0
104024,1,3,2,0,1,0,2
104025,1,2,3,10,1,0,1
104026,1,2,5,8,1,0,0
104027,1,2,2,0,0,0,0
104028,1,0,3,2,0,0,1
104029,1,3,1,3,1,0,0
104030,1,3,3,8,1,0,2
104031,1,3,4,10,0,0,0
104032,1,4,6,10,1,0,1
104033,0,3,3,5,1,0,0
104034,1,2,5,1,1,0,1
104035,1,2,1,8,0,0,0
104036,0,3,3,9,1,0,1
104037,1,0,2,1,1,0,1
104038,1,5,2,5,1,0,0
104039,1,3,2,8,1,0,1
104040,1,2,3,9,1,1,0
104041,1,1,2,0,1,0,1
104042,1,2,2,2,1,2,0
104043,1,2,4,1,1,0,1
104044,0,0,4,0,1,0,0
104045,1,0,6,4,1,0,1
104046,0,0,3,1,1,0,0
104047,0,0,3,0,1,0,0
104048,0,3,2,0,1,0,0
104049,1,4,4,1,1,1,1
104050,0,0,2,0,0,0,0
104051,1,2,8,4,1,0,0
104052,0,0,7,4,1,2,0
104053,1,2,2,2,1,0,1
104054,0,1,6,0,1,0,0
104055,1,2,2,5,1,0,0
104056,1,3,5,4,1,0,1
104057,1,3,5,7,1,0,0
104058,1,0,3,5,1,0,1
104059,1,1,4,8,0,0,1
104060,1,2,4,10,0,1,1
104061,1,0,4,4,0,3,1
104062,1,1,5,2,1,0,1
104063,1,3,5,5,1,0,1
104064,1,4,5,9,1,0,1
104065,1,4,3,8,1,0,1
104066,1,2,2,8,1,0,0
104067,1,2,5,2,1,0,1
104068,0,0,3,0,0,0,0
104069,1,0,1,0,0,0,0
104070,1,2,4,10,0,1,0
104071,0,3,2,5,1,0,0
104072,1,3,6,10,1,0,0
104073,0,0,3,0,1,0,1
104074,0,3,2,3,1,0,0
104075,1,1,3,2,1,0,1
104076,1,5,5,9,1,1,1
104077,1,5,4,8,1,0,1
104078,0,0,2,0,1,0,0
104079,1,2,6,1,0,1,2
104080,1,1,3,2,0,0,0
104081,0,5,4,2,0,0,0
104082,1,0,3,2,0,0,0
104083,1,2,2,1,1,0,1
104084,1,0,5,4,1,0,1
104085,1,1,3,0,1,3,1
104086,1,3,3,2,0,0,0
104087,1,0,5,3,0,3,1
104088,1,0,4,2,1,0,0
104089,1,3,5,8,1,0,0
104090,1,0,4,2,0,0,2
104091,0,3,4,6,0,0,2
104092,1,1,4,8,0,0,1
104093,1,2,5,10,1,3,2
104094,1,4,3,7,0,0,1
104095,1,4,3,9,1,1,1
104096,1,5,1,9,0,0,1
104097,1,2,2,12,1,1,0
104098,1,2,1,2,1,0,1
104099,1,0,2,4,1,0,1
104100,1,5,2,9,1,1,1
104101,1,2,3,4,0,0,0
104102,1,2,5,2,1,0,0
104103,1,3,3,0,0,3,1
104104,1,2,4,9,0,0,0
104105,0,2,2,6,3,0,0
104106,1,0,4,2,1,0,1
104107,1,3,8,8,0,0,1
104108,1,2,5,10,1,0,0
104109,1,3,4,4,1,0,0
104110,1,2,4,10,1,2,0
104111,0,0,4,3,0,0,0
104112,1,2,2,1,1,0,1
104113,0,3,2,8,0,0,1
104114,1,3,2,0,0,0,0
104115,0,0,3,0,1,0,1
104116,1,3,4,2,1,0,1
104117,1,3,2,0,1,0,0
104118,1,2,2,8,1,0,1
104119,1,0,4,5,1,0,1
104120,1,3,3,10,1,0,0
104121,1,3,3,8,0,0,0
104122,1,3,3,2,1,0,1
104123,1,0,3,4,1,0,1
104124,1,4,5,7,1,1,1
104125,1,3,4,5,1,0,1
104126,1,3,4,0,1,0,0
104127,0,0,7,4,1,1,0
104128,1,5,2,4,0,0,1
104129,1,4,1,9,0,0,0
104130,1,2,2,0,0,0,1
104131,1,3,4,4,1,0,0
